Date,Day,Month,Quarter,Year,Open,High,Low,Close,Adj Close,Volume
10/18/2019,Friday,October,Q4,2019,97.400002,98.800003,96.5,97.066666,71.730324,20861931
10/17/2019,Thursday,October,Q4,2019,97.266663,98,95.833336,97.599998,72.124451,14331837
10/16/2019,Wednesday,October,Q4,2019,98.166664,99.333336,96.666664,97.033333,71.705688,19778781
10/15/2019,Tuesday,October,Q4,2019,96.666664,98.900002,96.666664,97.633331,72.149071,14761507
10/14/2019,Monday,October,Q4,2019,96,98.266663,96,96.5,71.311577,16735335
10-11-2019,Friday,October,Q4,2019,98.133331,98.566666,93.766663,95.599998,70.646484,17998872
10-10-2019,Thursday,October,Q4,2019,98.800003,99.766663,97.73333,98.800003,73.01123,21194271
10-09-2019,Wednesday,October,Q4,2019,98.366669,100,98,98.800003,73.01123,25485772
10-07-2019,Monday,October,Q4,2019,99.933334,100.633331,97.866669,99.133331,73.257561,22414273
10-04-2019,Friday,October,Q4,2019,102.166664,102.533333,98.199997,100.699997,74.415283,27389229
10-03-2019,Thursday,October,Q4,2019,100.599998,102.633331,99.699997,101.166664,74.760139,38254668
10-01-2019,Tuesday,October,Q4,2019,99.866669,104,96.766663,99.033333,73.183655,41089458
9/30/2019,Monday,September,Q3,2019,97.633331,98.666664,95.333336,98.266663,72.617104,24103932
9/27/2019,Friday,September,Q3,2019,97.73333,98.533333,96.099998,97.033333,71.705688,20673976
9/26/2019,Thursday,September,Q3,2019,94.633331,99.633331,94.266663,96.366669,71.213036,56406777
9/25/2019,Wednesday,September,Q3,2019,92.166664,95.199997,91.333336,93.800003,69.316322,23046780
9/24/2019,Tuesday,September,Q3,2019,95,95,91.23333,92.466667,68.331017,25178299
9/23/2019,Monday,September,Q3,2019,89.666664,96.366669,89.666664,95.099998,70.277,34087725
9/20/2019,Friday,September,Q3,2019,83.966667,91.033333,82.333336,88.366669,65.301201,42220702
9/19/2019,Thursday,September,Q3,2019,85.533333,85.833336,83.599998,84.133331,62.172855,10936854
9/18/2019,Wednesday,September,Q3,2019,85.066666,85.73333,83.533333,85.433334,63.133522,18227277
9/17/2019,Tuesday,September,Q3,2019,85.166664,85.533333,83.166664,83.466667,61.680199,17868168
9/16/2019,Monday,September,Q3,2019,84,86.366669,83.099998,85.699997,63.330589,34013268
9/13/2019,Friday,September,Q3,2019,83.533333,87.333336,82.5,86.73333,64.094193,38290122
09-12-2019,Thursday,September,Q3,2019,84.466667,86,82.666664,82.933334,61.286076,16944511
09-11-2019,Wednesday,September,Q3,2019,84,85.599998,83.533333,84.033333,62.098949,11476779
09-09-2019,Monday,September,Q3,2019,84.699997,85.166664,83.699997,84.433334,62.394543,8686777
09-06-2019,Friday,September,Q3,2019,83.433334,85.166664,82.333336,84.633331,62.542347,18961717
09-05-2019,Thursday,September,Q3,2019,80.400002,86.133331,80.400002,83.133331,61.433872,37819870
09-04-2019,Wednesday,September,Q3,2019,78.933334,80.633331,77.866669,80.23333,59.290825,14317494
09-03-2019,Tuesday,September,Q3,2019,78.5,79.566666,77.5,78.166664,57.763603,20300770
8/30/2019,Friday,August,Q3,2019,82.800003,82.966667,80,81.633331,60.325409,15362334
8/29/2019,Thursday,August,Q3,2019,82.133331,85.466667,81.033333,82.433334,60.916584,58343403
8/28/2019,Wednesday,August,Q3,2019,83.933334,84.599998,81.133331,81.933334,60.547096,18607672
8/27/2019,Tuesday,August,Q3,2019,84.300003,85.333336,83.333336,83.833336,61.95116,25250292
8/26/2019,Monday,August,Q3,2019,82.73333,84.133331,79.766663,83.666664,61.827988,19315353
8/23/2019,Friday,August,Q3,2019,78,82.766663,77.5,81.866669,60.497833,12087112
8/22/2019,Thursday,August,Q3,2019,80.699997,81,77.599998,78.533333,58.034569,13878937
8/21/2019,Wednesday,August,Q3,2019,82.599998,82.800003,80.266663,80.699997,59.635677,16718706
8/20/2019,Tuesday,August,Q3,2019,84,84.066666,82.266663,82.800003,60.694889,9781873
8/19/2019,Monday,August,Q3,2019,84.23333,84.933334,83.533333,83.866669,61.476791,7162344
8/16/2019,Friday,August,Q3,2019,84.666664,84.933334,83.5,84.166664,61.696701,12083389
8/14/2019,Wednesday,August,Q3,2019,83.933334,85.599998,82.800003,84.300003,61.794445,12453084
8/13/2019,Tuesday,August,Q3,2019,86.866669,87.900002,83.366669,83.933334,61.525661,18819502
08-09-2019,Friday,August,Q3,2019,87.066666,87.533333,86.033333,87,63.773624,17662095
08-08-2019,Thursday,August,Q3,2019,86.933334,87.466667,85.099998,87.23333,63.944664,15512527
08-07-2019,Wednesday,August,Q3,2019,89,89,85.666664,86,63.040573,23951340
08-06-2019,Tuesday,August,Q3,2019,87.900002,89.23333,86.966667,88.266663,64.702126,18832677
08-05-2019,Monday,August,Q3,2019,89.333336,89.800003,87.5,88.166664,64.628822,15360087
08-02-2019,Friday,August,Q3,2019,91.866669,92.666664,88.900002,90.166664,66.094872,19395661
08-01-2019,Thursday,August,Q3,2019,91.966667,94.599998,90.066666,91.300003,66.925644,15873007
7/31/2019,Wednesday,July,Q3,2019,88,93.599998,88,92.866669,68.074066,30858156
7/30/2019,Tuesday,July,Q3,2019,92.666664,92.666664,88.699997,89,65.23967,25482757
7/29/2019,Monday,July,Q3,2019,95.333336,95.333336,90.966667,92.166664,67.560944,32119935
7/26/2019,Friday,July,Q3,2019,97.5,97.566666,94.066666,94.533333,69.295784,20334171
7/25/2019,Thursday,July,Q3,2019,98.666664,98.666664,96.900002,97.766663,71.665909,74886949
7/24/2019,Wednesday,July,Q3,2019,97.866669,99.166664,96.666664,98.633331,72.301208,62059533
7/23/2019,Tuesday,July,Q3,2019,98.433334,99.133331,96.73333,98.23333,72.007988,70006978
7/22/2019,Monday,July,Q3,2019,96.666664,100.866669,96.633331,98.633331,72.301208,59575843
7/19/2019,Friday,July,Q3,2019,99.066666,99.966667,96.400002,97.666664,71.592606,21046065
7/18/2019,Thursday,July,Q3,2019,97.900002,99.23333,96.800003,98.400002,72.130165,13402062
7/17/2019,Wednesday,July,Q3,2019,99.5,99.5,97.133331,97.900002,71.763649,11863383
7/16/2019,Tuesday,July,Q3,2019,97.333336,98.666664,96.966667,98.033333,71.861389,11981577
7/15/2019,Monday,July,Q3,2019,97.23333,98.23333,96.333336,96.933334,71.055061,12237261
07-12-2019,Friday,July,Q3,2019,98,98.599998,96.133331,97.900002,71.763649,50025513
07-11-2019,Thursday,July,Q3,2019,98.333336,99.199997,97.166664,98.599998,72.276764,16857075
07-10-2019,Wednesday,July,Q3,2019,100.333336,101.23333,96.400002,98.766663,72.398941,18862581
07-09-2019,Tuesday,July,Q3,2019,96,101.800003,95.866669,100.933334,73.98716,48798828
07-08-2019,Monday,July,Q3,2019,100.599998,100.900002,95.633331,96.033333,70.395317,17948281
07-05-2019,Friday,July,Q3,2019,105,105,99.300003,101.466667,74.37812,20901478
07-04-2019,Thursday,July,Q3,2019,103.666664,104.73333,103.533333,104.366669,76.503914,5150307
07-03-2019,Wednesday,July,Q3,2019,103.966667,104.800003,103.466667,104.099998,76.308426,10950993
07-02-2019,Tuesday,July,Q3,2019,101.699997,103.300003,101,103.133331,75.599838,10665576
07-01-2019,Monday,July,Q3,2019,103.933334,104.133331,99.533333,101.099998,74.109329,18802408
6/28/2019,Friday,June,Q2,2019,104.866669,105.333336,103.699997,103.933334,76.186256,10498246
6/27/2019,Thursday,June,Q2,2019,103.166664,104.900002,103,104.400002,76.528343,26932522
6/26/2019,Wednesday,June,Q2,2019,102.066666,103.766663,101.699997,103.300003,75.722023,9415165
6/25/2019,Tuesday,June,Q2,2019,101.366669,103.333336,101.166664,103.066666,75.550972,8652688
6/24/2019,Monday,June,Q2,2019,102.066666,102.666664,100.533333,101.366669,74.304825,8383156
6/21/2019,Friday,June,Q2,2019,102.633331,104.23333,102.199997,102.566666,75.184456,18384975
6/20/2019,Thursday,June,Q2,2019,102.933334,104.833336,102.933334,104.5,76.601654,7079536
6/19/2019,Wednesday,June,Q2,2019,103.966667,105.033333,101.866669,102.933334,75.453232,7183492
6/18/2019,Tuesday,June,Q2,2019,103.199997,105.333336,102.599998,105.099998,77.041466,7373532
6/17/2019,Monday,June,Q2,2019,106.433334,106.466667,103.033333,103.533333,75.893044,7014021
6/14/2019,Friday,June,Q2,2019,106.73333,107.699997,105.800003,106.533333,78.092133,6684984
6/13/2019,Thursday,June,Q2,2019,108.800003,109,105.366669,107.133331,78.53196,11805598
06-12-2019,Wednesday,June,Q2,2019,108.666664,108.933334,107.400002,108.366669,79.436035,7065424
06-11-2019,Tuesday,June,Q2,2019,107.400002,108.633331,106.199997,108.333336,79.411598,8165502
06-10-2019,Monday,June,Q2,2019,108.933334,109,106.099998,107.099998,78.50753,10358887
06-07-2019,Friday,June,Q2,2019,108.666664,109.833336,107.766663,109.199997,80.04689,9475417
06-06-2019,Thursday,June,Q2,2019,111.533333,112.5,107.833336,109.033333,79.924721,15166980
06-04-2019,Tuesday,June,Q2,2019,113.333336,113.333336,109.800003,110.23333,80.804344,14272732
06-03-2019,Monday,June,Q2,2019,111.866669,113.833336,111.366669,113.133331,82.93013,27672769
5/31/2019,Friday,May,Q2,2019,109.333336,112.533333,108.633331,110.366669,80.902092,31756585
5/30/2019,Thursday,May,Q2,2019,107,108.933334,106.266663,107.966667,79.142822,32150113
5/29/2019,Wednesday,May,Q2,2019,109.73333,109.933334,106.266663,106.900002,78.360924,13098957
5/28/2019,Tuesday,May,Q2,2019,108,109.333336,106.73333,108.966667,79.875847,24222063
5/27/2019,Monday,May,Q2,2019,104,108.566666,103.599998,108.133331,79.264977,18709338
5/24/2019,Friday,May,Q2,2019,106,106.566666,102.866669,104.533333,76.626068,25465098
5/23/2019,Thursday,May,Q2,2019,105.666664,106.800003,102.266663,102.800003,75.355507,21660225
5/22/2019,Wednesday,May,Q2,2019,103.333336,104.5,101.5,103.633331,75.966354,13049395
5/21/2019,Tuesday,May,Q2,2019,105.333336,106.166664,101.599998,102.333336,75.01342,12969838
5/20/2019,Monday,May,Q2,2019,103.333336,105.900002,100.73333,105.099998,77.041466,18816490
5/17/2019,Friday,May,Q2,2019,100,101.766663,97.900002,99.73333,73.107529,34143775
5/16/2019,Thursday,May,Q2,2019,96.199997,101.533333,95.333336,100.766663,73.864998,17261152
5/15/2019,Wednesday,May,Q2,2019,96.666664,98.099998,95.866669,97.166664,71.226089,18739447
5/14/2019,Tuesday,May,Q2,2019,95.066666,96.566666,94.333336,95.73333,70.1754,13879179
5/13/2019,Monday,May,Q2,2019,97.466667,98.566666,94.666664,95.066666,69.686714,14569303
05-10-2019,Friday,May,Q2,2019,99.933334,100.166664,98.033333,98.400002,72.130165,10831261
05-09-2019,Thursday,May,Q2,2019,101.466667,101.966667,100,100.400002,73.59623,7252297
05-08-2019,Wednesday,May,Q2,2019,102.666664,103.466667,101.133331,101.466667,74.37812,8682891
05-07-2019,Tuesday,May,Q2,2019,104.466667,104.466667,101.466667,102.300003,74.988976,12620941
05-06-2019,Monday,May,Q2,2019,105,105.599998,103.433334,104.466667,76.577217,11921959
05-03-2019,Friday,May,Q2,2019,106.633331,106.666664,103.800003,104.099998,76.308426,10380483
05-02-2019,Thursday,May,Q2,2019,106,106.866669,104.133331,105.400002,77.261375,17787885
4/30/2019,Tuesday,April,Q2,2019,103.333336,106,102.433334,105.366669,77.236938,21234391
4/26/2019,Friday,April,Q2,2019,102.599998,104.73333,101,101.900002,74.69577,17975994
4/25/2019,Thursday,April,Q2,2019,102.400002,103.633331,101.23333,101.800003,74.622467,43159665
4/24/2019,Wednesday,April,Q2,2019,100.666664,102.766663,100.300003,102.533333,75.160019,17801275
4/23/2019,Tuesday,April,Q2,2019,99.599998,100.599998,97.900002,99.599998,73.009796,12625692
4/22/2019,Monday,April,Q2,2019,101.666664,101.833336,99.23333,99.833336,73.18084,18828481
4/18/2019,Thursday,April,Q2,2019,104.966667,104.966667,102.766663,104.066666,76.283997,13763782
4/16/2019,Tuesday,April,Q2,2019,103.73333,105.666664,102.5,103.800003,76.088524,17539116
4/15/2019,Monday,April,Q2,2019,104.533333,105.333336,102.199997,102.666664,75.257751,14607574
04-12-2019,Friday,April,Q2,2019,105.900002,106.466667,103.366669,103.566666,75.91748,21515250
04-11-2019,Thursday,April,Q2,2019,104.400002,107.866669,104.099998,105.300003,77.188072,22679952
04-10-2019,Wednesday,April,Q2,2019,103.166664,105.566666,102.300003,104.400002,76.528343,13325952
04-09-2019,Tuesday,April,Q2,2019,99.333336,104,99.199997,103.599998,75.941917,22643701
04-08-2019,Monday,April,Q2,2019,104.933334,104.933334,101.133331,101.366669,74.304825,19062093
04-05-2019,Friday,April,Q2,2019,103.833336,106,103.599998,105.633331,77.432404,13427421
04-04-2019,Thursday,April,Q2,2019,103,104.066666,102.23333,103.466667,75.844185,14047660
04-03-2019,Wednesday,April,Q2,2019,105.333336,106.433334,102,102.300003,74.988976,15855598
04-02-2019,Tuesday,April,Q2,2019,105.333336,106.599998,104.699997,105.433334,77.285805,16354749
04-01-2019,Monday,April,Q2,2019,108.73333,109.199997,104.533333,105.800003,77.554581,30261943
3/28/2019,Thursday,March,Q1,2019,108,109.400002,106.900002,107.533333,78.825165,44148799
3/27/2019,Wednesday,March,Q1,2019,108,109.133331,106.933334,107.633331,78.898468,15999376
3/26/2019,Tuesday,March,Q1,2019,110.066666,113.166664,107,107.866669,78.336479,39595707
3/25/2019,Monday,March,Q1,2019,104.666664,110.599998,103.333336,109.566666,79.571068,35528448
3/22/2019,Friday,March,Q1,2019,105.866669,107.5,103.400002,104.699997,76.036736,46517671
3/20/2019,Wednesday,March,Q1,2019,108.5,108.5,103.800003,106,76.980843,54100771
3/19/2019,Tuesday,March,Q1,2019,110.666664,110.666664,107.833336,108.466667,78.772217,45605748
3/18/2019,Monday,March,Q1,2019,106.633331,110.800003,105.23333,108.533333,78.820648,62223189
3/15/2019,Friday,March,Q1,2019,101.800003,106.133331,100.466667,104.900002,76.181984,44451336
3/14/2019,Thursday,March,Q1,2019,99.666664,101.433334,99.433334,100.73333,73.156006,17374453
3/13/2019,Wednesday,March,Q1,2019,101.333336,101.800003,97.900002,99.166664,72.018227,30174928
03-12-2019,Tuesday,March,Q1,2019,103.333336,104.300003,102,102.73333,74.608475,17610831
03-11-2019,Monday,March,Q1,2019,100,103.566666,99.566666,102.466667,74.41481,18519358
03-08-2019,Friday,March,Q1,2019,100,100.599998,96.466667,99.133331,71.994034,24074025
03-07-2019,Thursday,March,Q1,2019,103.633331,104.800003,99.433334,100.133331,72.720268,17011372
03-06-2019,Wednesday,March,Q1,2019,103.333336,104.833336,102.333336,103.266663,74.995796,16825896
03-05-2019,Tuesday,March,Q1,2019,97.866669,102.833336,97.800003,102.433334,74.39061,20764447
03-01-2019,Friday,March,Q1,2019,96.599998,99.300003,95.5,98.699997,71.679329,13006503
2/28/2019,Thursday,February,Q1,2019,95,97.866669,94.366669,96.400002,70.008995,100021654
2/27/2019,Wednesday,February,Q1,2019,95.333336,96.166664,92.699997,93.933334,68.217621,17242557
2/26/2019,Tuesday,February,Q1,2019,91.333336,95.5,91.099998,94.833336,68.871223,27315912
2/25/2019,Monday,February,Q1,2019,91.933334,93,89.699997,92.400002,67.104057,25569705
2/22/2019,Friday,February,Q1,2019,87.833336,92,87.800003,91.466667,66.426231,37493133
2/21/2019,Thursday,February,Q1,2019,86,87.633331,85.533333,87.400002,63.472889,8869450
2/20/2019,Wednesday,February,Q1,2019,84.333336,87.133331,83.933334,86.199997,62.601398,11944227
2/19/2019,Tuesday,February,Q1,2019,83.333336,85.433334,83.333336,83.73333,60.81002,9197914
2/18/2019,Monday,February,Q1,2019,83.900002,84.5,82.800003,83.300003,60.495335,8880549
2/15/2019,Friday,February,Q1,2019,84.633331,84.666664,80.633331,83.633331,60.737404,24901969
2/14/2019,Thursday,February,Q1,2019,86.333336,86.433334,82.366669,83.099998,60.350079,37246018
02-12-2019,Tuesday,February,Q1,2019,91.333336,91.933334,89.266663,89.833336,65.240059,14381769
02-11-2019,Monday,February,Q1,2019,89.266663,91.699997,87.066666,90.566666,65.772629,16950358
02-08-2019,Friday,February,Q1,2019,92.099998,92.133331,88.73333,89.199997,64.780106,5373850
02-07-2019,Thursday,February,Q1,2019,91.900002,92.366669,91.099998,92.033333,66.837761,5143651
02-06-2019,Wednesday,February,Q1,2019,89,92.166664,89,91.900002,66.740944,6725157
02-05-2019,Tuesday,February,Q1,2019,90.633331,90.800003,88.866669,89.166664,64.755905,5153344
02-04-2019,Monday,February,Q1,2019,91,92.166664,90.066666,90.599998,65.796829,7489056
02-01-2019,Friday,February,Q1,2019,91.566666,92.333336,90.766663,91.466667,66.426231,7639086
1/31/2019,Thursday,January,Q1,2019,88.666664,92.199997,88.166664,91.23333,66.256783,48499137
1/30/2019,Wednesday,January,Q1,2019,91.433334,92,88.433334,89.699997,65.143219,24919875
1/29/2019,Tuesday,January,Q1,2019,92,93.033333,91,91.566666,66.498863,12549913
1/28/2019,Monday,January,Q1,2019,91.466667,92.23333,90.933334,92.033333,66.837761,8355459
1/25/2019,Friday,January,Q1,2019,91.199997,92.533333,91.199997,91.833336,66.69252,9382843
1/24/2019,Thursday,January,Q1,2019,90.833336,92.133331,90.73333,91.199997,66.232567,9241969
1/23/2019,Wednesday,January,Q1,2019,91,91.199997,90.066666,90.73333,65.893669,8051850
1/22/2019,Tuesday,January,Q1,2019,90.633331,91.533333,90.23333,90.633331,65.821045,10681468
1/21/2019,Monday,January,Q1,2019,91.333336,91.866669,90.300003,90.433334,65.675797,7787296
1/18/2019,Friday,January,Q1,2019,91.666664,92.466667,91.433334,91.900002,66.740944,10535631
1/17/2019,Thursday,January,Q1,2019,90.666664,92.199997,90.199997,91.766663,66.644096,17466157
1/16/2019,Wednesday,January,Q1,2019,90,90.666664,89.433334,90.533333,65.748413,9907876
1/15/2019,Tuesday,January,Q1,2019,88.400002,89.833336,88.366669,89.699997,65.143219,9579616
1/14/2019,Monday,January,Q1,2019,88.666664,88.766663,87.333336,88.199997,64.053864,13479003
01-11-2019,Friday,January,Q1,2019,87,87.699997,86.900002,87.466667,63.521309,11384055
01-10-2019,Thursday,January,Q1,2019,87.400002,87.866669,86.300003,86.599998,62.891899,16030905
01-09-2019,Wednesday,January,Q1,2019,89.166664,89.533333,87.73333,88,63.908634,12524175
01-08-2019,Tuesday,January,Q1,2019,89.066666,89.466667,88.466667,89.333336,64.876938,10306023
01-07-2019,Monday,January,Q1,2019,89.666664,89.833336,88.333336,88.966667,64.610657,15935205
01-04-2019,Friday,January,Q1,2019,88.433334,89.966667,88.333336,89.300003,64.852737,10915804
01-03-2019,Thursday,January,Q1,2019,91.466667,91.466667,88.099998,88.433334,64.223328,19588744
01-02-2019,Wednesday,January,Q1,2019,91.533333,92.133331,89.400002,91.5,66.450439,17264659
01-01-2019,Tuesday,January,Q1,2019,91.466667,92,90.866669,91.800003,66.66832,6088843
12/31/2018,Monday,December,Q4,2018,92.400002,92.666664,91.033333,91.366669,66.353607,11040681
12/28/2018,Friday,December,Q4,2018,89.73333,92.466667,89.466667,92.133331,66.910385,24779793
12/27/2018,Thursday,December,Q4,2018,89.73333,90.133331,87.333336,89.266663,64.828514,70056046
12/26/2018,Wednesday,December,Q4,2018,90.866669,91.466667,89.533333,89.766663,65.191628,27846346
12/24/2018,Monday,December,Q4,2018,93.666664,93.933334,89.533333,90.033333,65.385307,22316688
12/21/2018,Friday,December,Q4,2018,94.533333,95.199997,92.73333,93.166664,67.660835,52021438
12/20/2018,Thursday,December,Q4,2018,97.033333,98.833336,96.599998,98.566666,68.314445,32333232
12/19/2018,Wednesday,December,Q4,2018,98,98.5,97.033333,97.300003,67.436562,27199297
12/18/2018,Tuesday,December,Q4,2018,95.800003,96.666664,95.333336,96.5,66.88208,30075697
12/17/2018,Monday,December,Q4,2018,95.066666,95.400002,94.199997,95.266663,66.02729,27722022
12/14/2018,Friday,December,Q4,2018,94.099998,95,93.400002,94.166664,65.2649,59158810
12/13/2018,Thursday,December,Q4,2018,92.300003,92.599998,90.900002,91.599998,63.486008,26355027
12-12-2018,Wednesday,December,Q4,2018,88,91.266663,87.766663,90.73333,62.885345,28063432
12-11-2018,Tuesday,December,Q4,2018,89.333336,89.333336,86.366669,87.966667,60.967823,32698708
12-10-2018,Monday,December,Q4,2018,86.333336,90.466667,85,89.566666,62.076733,75915090
12-07-2018,Friday,December,Q4,2018,88.5,89.066666,85.800003,86.5,59.951294,20622151
12-06-2018,Thursday,December,Q4,2018,88.666664,88.833336,86.433334,87.166664,60.413357,13797400
12-05-2018,Wednesday,December,Q4,2018,90.300003,92.133331,88.366669,89.533333,62.053638,16482709
12-04-2018,Tuesday,December,Q4,2018,88.333336,90.833336,88.133331,90.433334,62.677414,14115030
12-03-2018,Monday,December,Q4,2018,89.133331,89.533333,88.266663,88.533333,61.360554,16651738
11/30/2018,Friday,November,Q4,2018,90.333336,90.599998,88.266663,89.73333,62.192253,45183198
11/29/2018,Thursday,November,Q4,2018,91,91,88.066666,89.900002,62.307758,38307541
11/28/2018,Wednesday,November,Q4,2018,91.533333,92.166664,88.966667,89.366669,61.938118,30676155
11/27/2018,Tuesday,November,Q4,2018,90.966667,93.099998,90.166664,92.300003,63.971169,27337411
11/26/2018,Monday,November,Q4,2018,95,95.333336,90.699997,91.300003,63.278076,28933191
11/22/2018,Thursday,November,Q4,2018,94.633331,94.866669,92,92.166664,63.878742,13386216
11/21/2018,Wednesday,November,Q4,2018,96.933334,99,94.066666,94.400002,65.426628,25801141
11/20/2018,Tuesday,November,Q4,2018,95.866669,96.599998,92,92.699997,64.248383,15113989
11/19/2018,Monday,November,Q4,2018,96,96.433334,93.333336,95.033333,65.865562,10584178
11/16/2018,Friday,November,Q4,2018,96.400002,97.133331,94.166664,95.566666,66.235207,12991552
11/15/2018,Thursday,November,Q4,2018,97.333336,99.133331,95.166664,97.766663,67.759979,11702299
11/14/2018,Wednesday,November,Q4,2018,97.333336,103.666664,96.133331,96.933334,67.182419,42160671
11/13/2018,Tuesday,November,Q4,2018,91.366669,94.866669,91.333336,94.266663,65.334206,22326853
11-12-2018,Monday,November,Q4,2018,94.400002,94.400002,89.5,90.033333,62.400185,15657489
11-09-2018,Friday,November,Q4,2018,93.666664,95.133331,93.599998,94.433334,65.449722,12942616
11-07-2018,Wednesday,November,Q4,2018,92.666664,92.933334,92.23333,92.633331,64.202179,1760956
11-06-2018,Tuesday,November,Q4,2018,94,94.300003,91,91.566666,63.462894,15246813
11-05-2018,Monday,November,Q4,2018,97.666664,97.666664,92.933334,93.533333,64.825943,19943263
11-02-2018,Friday,November,Q4,2018,97.466667,100.933334,96.800003,98.833336,68.499275,25178439
11-01-2018,Thursday,November,Q4,2018,93.166664,95.300003,92.666664,94.566666,65.542122,19783696
10/31/2018,Wednesday,October,Q4,2018,91.333336,92.633331,90.033333,92.300003,63.971169,9547102
10/30/2018,Tuesday,October,Q4,2018,93.333336,93.666664,90.433334,90.866669,62.977741,10365540
10/29/2018,Monday,October,Q4,2018,91.833336,94.566666,90.533333,94.300003,65.357315,8157237
10/26/2018,Friday,October,Q4,2018,92.833336,93.266663,90.066666,91.766663,63.601501,14571217
10/25/2018,Thursday,October,Q4,2018,90.766663,94.366669,90.199997,93.400002,64.733536,31270428
10/24/2018,Wednesday,October,Q4,2018,89.333336,92.833336,88.599998,91.699997,63.555305,25892017
10/23/2018,Tuesday,October,Q4,2018,85.333336,87.533333,83.333336,86.666664,60.066814,15885112
10/22/2018,Monday,October,Q4,2018,89.800003,89.866669,86.066666,86.5,59.951294,10751334
10/19/2018,Friday,October,Q4,2018,89.933334,89.933334,87.800003,88.766663,61.52227,15715125
10/17/2018,Wednesday,October,Q4,2018,90.666664,91,87.833336,88.199997,61.129528,9761200
10/16/2018,Tuesday,October,Q4,2018,90.366669,91.300003,88.866669,90.300003,62.584999,13138632
10/15/2018,Monday,October,Q4,2018,90,90.533333,86.400002,90.033333,62.400185,13516389
10-12-2018,Friday,October,Q4,2018,90.23333,91.166664,88.766663,89.266663,61.868816,21249973
10-11-2018,Thursday,October,Q4,2018,81.933334,89.300003,80.333336,87.333336,60.528866,41968108
10-10-2018,Wednesday,October,Q4,2018,82,85.466667,81.366669,82.666664,57.294502,16103950
10-09-2018,Tuesday,October,Q4,2018,83.966667,84.466667,80.199997,81.766663,56.670723,16890256
10-08-2018,Monday,October,Q4,2018,81.333336,83.800003,78.400002,83.23333,57.687241,46089292
10-05-2018,Friday,October,Q4,2018,84.199997,84.199997,70.166664,78.699997,54.54528,121328101
10-04-2018,Thursday,October,Q4,2018,105.266663,105.566666,84.5,93.533333,64.825943,23388780
10-03-2018,Wednesday,October,Q4,2018,101,106.066666,100.73333,105.599998,73.18911,12227493
10-01-2018,Monday,October,Q4,2018,102,103.333336,100,102.633331,71.132973,9517201
9/28/2018,Friday,September,Q3,2018,102,103.133331,100.900002,102.23333,70.855728,7465702
9/27/2018,Thursday,September,Q3,2018,103.166664,103.333336,101.333336,101.766663,70.532288,13602576
9/26/2018,Wednesday,September,Q3,2018,104,104.133331,101.533333,102.966667,71.363998,7193761
9/25/2018,Tuesday,September,Q3,2018,101.599998,103.900002,100.666664,102.766663,71.22538,10033074
9/24/2018,Monday,September,Q3,2018,105.099998,106.800003,102.666664,103.300003,71.595016,10532938
9/21/2018,Friday,September,Q3,2018,103.933334,106.199997,103,105.433334,73.073586,28618303
9/19/2018,Wednesday,September,Q3,2018,101.73333,103.533333,101.033333,102.366669,70.948151,8728617
9/18/2018,Tuesday,September,Q3,2018,104.933334,105.133331,101.333336,101.73333,70.509193,7903801
9/17/2018,Monday,September,Q3,2018,102.73333,105.900002,102.066666,104.366669,72.334297,17433411
9/14/2018,Friday,September,Q3,2018,101,104,100.699997,103.5,71.733643,13365145
09-12-2018,Wednesday,September,Q3,2018,99.800003,99.800003,97.033333,99.400002,68.892021,14275171
09-11-2018,Tuesday,September,Q3,2018,100.73333,101.900002,100.099998,100.466667,69.631302,11944839
09-10-2018,Monday,September,Q3,2018,102,102,100.266663,100.699997,69.793015,9928920
09-07-2018,Friday,September,Q3,2018,102.866669,102.933334,101.666664,102.266663,70.87883,9175843
09-06-2018,Thursday,September,Q3,2018,102.633331,102.933334,101.066666,102.400002,70.971252,8603808
09-05-2018,Wednesday,September,Q3,2018,101.333336,102.333336,100,101.866669,70.601608,10156623
09-04-2018,Tuesday,September,Q3,2018,103.266663,103.266663,101.400002,101.633331,70.439903,6525816
09-03-2018,Monday,September,Q3,2018,104.666664,104.666664,103.066666,103.333336,71.618118,6251662
8/31/2018,Friday,August,Q3,2018,102.766663,104.199997,102.033333,103.699997,71.872246,7861236
8/30/2018,Thursday,August,Q3,2018,103.800003,103.966667,102.599998,102.833336,71.271576,10276176
8/29/2018,Wednesday,August,Q3,2018,104.066666,104.633331,103.533333,104.333336,72.311211,5310538
8/28/2018,Tuesday,August,Q3,2018,104.333336,104.933334,103.099998,103.699997,71.872246,6658060
8/27/2018,Monday,August,Q3,2018,103.333336,104.533333,103.099998,104.066666,72.126389,6605260
8/24/2018,Friday,August,Q3,2018,102.433334,103.599998,101,102.833336,71.271576,13321830
8/23/2018,Thursday,August,Q3,2018,105,105.066666,101.199997,102.266663,70.87883,17209116
8/21/2018,Tuesday,August,Q3,2018,105.5,106.533333,105,105.133331,72.865654,8777385
8/20/2018,Monday,August,Q3,2018,106.333336,106.900002,105.400002,105.766663,73.304611,9072070
8/17/2018,Friday,August,Q3,2018,106,106.666664,105.766663,106.366669,72.796349,5133741
8/16/2018,Thursday,August,Q3,2018,107.73333,108,105.433334,105.666664,72.317284,11627358
8/14/2018,Tuesday,August,Q3,2018,107.800003,108.199997,106,107.133331,73.32106,9181383
8/13/2018,Monday,August,Q3,2018,112,112,106.666664,107.099998,73.298248,15854011
